id	name	namespace	NS_mean	WS_mean	X730NS	X730WS	X733NS	X733WS	X734NS	X734WS	X737NS	X737WS	X760NS	X760WS	X769NS	X769WS	X781NS	X781WS	X795NS	X795WS	X852NS	X852WS	X861NS	X861WS	X866NS	X866WS	X867NS	X867WS	X730NS_n_peptide	X730WS_n_peptide	X733NS_n_peptide	X733WS_n_peptide	X734NS_n_peptide	X734WS_n_peptide	X737NS_n_peptide	X737WS_n_peptide	X760NS_n_peptide	X760WS_n_peptide	X769NS_n_peptide	X769WS_n_peptide	X781NS_n_peptide	X781WS_n_peptide	X795NS_n_peptide	X795WS_n_peptide	X852NS_n_peptide	X852WS_n_peptide	X861NS_n_peptide	X861WS_n_peptide	X866NS_n_peptide	X866WS_n_peptide	X867NS_n_peptide	X867WS_n_peptide	X730NS_n_samp_children	X730WS_n_samp_children	X733NS_n_samp_children	X733WS_n_samp_children	X734NS_n_samp_children	X734WS_n_samp_children	X737NS_n_samp_children	X737WS_n_samp_children	X760NS_n_samp_children	X760WS_n_samp_children	X769NS_n_samp_children	X769WS_n_samp_children	X781NS_n_samp_children	X781WS_n_samp_children	X795NS_n_samp_children	X795WS_n_samp_children	X852NS_n_samp_children	X852WS_n_samp_children	X861NS_n_samp_children	X861WS_n_samp_children	X866NS_n_samp_children	X866WS_n_samp_children	X867NS_n_samp_children	X867WS_n_samp_children
GO:0000099	sulfur amino acid transmembrane transporter activity	molecular_function	18.846139874389266	17.6894083975468	NA	NA	13.359049488870465	17.8905884231336	16.03615980734684	NA	18.58858157002968	NA	19.31092276086706	16.6976591199631	20.252862138481756	15.19696689330249	NA	NA	18.880986268782554	15.282039974173097	NA	14.191357944199854	18.331040724800317	NA	16.98300017605823	NA	19.822931447374778	19.65020976986412	NA	NA	1.0	2.0	2.0	NA	1.0	NA	4.0	4.0	6.0	2.0	NA	NA	3.0	2.0	NA	1.0	2.0	NA	1.0	NA	6.0	5.0	NA	NA	1.0	1.0	1.0	NA	1.0	NA	1.0	1.0	1.0	1.0	NA	NA	1.0	1.0	NA	1.0	1.0	NA	1.0	NA	1.0	1.0
GO:0000101	sulfur amino acid transport	biological_process	21.59886356879267	23.00831017287756	21.47744485514372	23.14986983481715	18.084912115541744	21.340270203827835	20.899358609683325	23.200637194038087	21.966090115850307	22.548189638122366	21.04428331185789	22.980615298679105	21.11556947045648	23.700966420395574	22.278132347247983	23.294338927684	20.669747868851925	22.792435456941675	22.815119876323692	22.935014334114978	21.254794785423584	22.75320407805698	22.599901233582827	23.3972724499411	20.453684783221764	22.914899754628802	19.0	18.0	6.0	10.0	15.0	22.0	21.0	17.0	23.0	28.0	20.0	26.0	20.0	31.0	18.0	29.0	24.0	26.0	13.0	19.0	20.0	24.0	17.0	26.0	2.0	2.0	2.0	3.0	2.0	2.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0	1.0
GO:0000103	sulfate assimilation	biological_process	19.016369960057766	20.241035203463245	18.64059075063936	NA	18.750334966813732	21.203662607786026	NA	NA	NA	NA	NA	NA	NA	NA	17.728574386153458	21.699892459007124	NA	NA	20.657810694535822	16.612345754286835	17.02445639339136	18.628613305205604	NA	19.975787782028245	18.319607465219917	16.236142113693433	1.0	NA	1.0	3.0	NA	NA	NA	NA	NA	NA	NA	NA	3.0	3.0	NA	NA	2.0	1.0	1.0	1.0	NA	3.0	2.0	2.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	1.0	NA	NA
GO:0000104	succinate dehydrogenase activity	molecular_function	28.101317521520144	27.520185483745493	27.874284118883267	23.893843419518888	26.750756692081143	24.94404087754962	27.642520181057456	27.8178297798265	27.720455256799827	28.313069393197505	28.207005433980125	28.189935343045462	28.69387811968074	26.534333421602422	28.1644582505179	27.67950636128669	27.768701414117523	27.95730585222991	28.12708603924034	26.967532415442946	29.05604324633842	27.51850886693626	28.21050318036574	26.368910196921288	27.779905688110674	28.58537753802223	126.0	59.0	98.0	67.0	116.0	92.0	127.0	92.0	165.0	125.0	112.0	76.0	140.0	110.0	81.0	71.0	132.0	110.0	145.0	125.0	155.0	100.0	105.0	93.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0000105	histidine biosynthetic process	biological_process	23.21559995939064	23.091731906102744	18.421838123667506	21.015596215997263	23.603462791237842	22.804643979778447	20.84789096489778	22.362144545687435	22.000545566672354	22.29426435077506	23.908293878511554	22.9621132719445	21.877147635541274	22.91156191493122	24.842532439214192	24.490834747926606	22.425794999885557	23.485690519623525	23.328449881317923	22.333753225928433	22.545061371092388	23.472727412397926	22.890998151100202	23.825980309462864	24.098524083436303	21.97057734052322	8.0	9.0	27.0	27.0	16.0	26.0	24.0	24.0	29.0	28.0	20.0	16.0	21.0	24.0	21.0	52.0	23.0	27.0	28.0	24.0	17.0	30.0	16.0	18.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000107	imidazoleglycerol-phosphate synthase activity	molecular_function	18.471681941699458	17.386666473878407	16.6554472938381	NA	NA	NA	16.989836755785955	14.986557141001613	15.572091152022418	18.060203077237738	18.339562997125586	18.945205434071845	18.978460386288614	12.374444398375275	NA	NA	14.949455048254109	17.601814904511404	20.485077681618396	16.52569564196625	17.81621116646048	18.00031934802547	NA	17.12104453140639	18.649810583821445	14.792942096135453	1.0	NA	NA	NA	2.0	1.0	2.0	2.0	4.0	4.0	3.0	1.0	NA	NA	1.0	2.0	5.0	4.0	2.0	1.0	NA	1.0	3.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000109	nucleotide-excision repair complex	cellular_component	18.83683334354685	17.85446086037057	17.138212664935814	14.892197005891559	15.457234328311955	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.5995516473763	18.758800268053886	NA	NA	NA	NA	NA	NA	18.929337565247046	NA	15.961159488645709	NA	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	1.0	NA	1.0	NA	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	1.0	NA	1.0	NA
GO:0000113	nucleotide-excision repair factor 4 complex	cellular_component	18.83683334354685	17.85446086037057	17.138212664935814	14.892197005891559	15.457234328311955	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.5995516473763	18.758800268053886	NA	NA	NA	NA	NA	NA	18.929337565247046	NA	15.961159488645709	NA	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	1.0	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000118	histone deacetylase complex	cellular_component	NA	20.250133371262837	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.250133371262837	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000122	negative regulation of transcription by RNA polymerase II	biological_process	16.627973500639587	19.989420933270097	16.361969140868926	20.189769124954413	16.54956579738543	19.222729860040854	16.262793707969305	20.176911715058882	15.361578374299773	19.406525218061876	18.053416328975974	20.24328898589269	15.518707051793557	19.524716568787674	16.61267461757977	20.028811752958784	16.575996451905656	20.783368302157438	17.732641480657914	20.58199316985062	15.664687563951386	19.144817475245965	14.697061616905694	19.502504966328893	NA	NA	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000123	histone acetyltransferase complex	cellular_component	23.41096479383386	19.07033560553053	NA	NA	NA	NA	20.612245327324516	14.120268432336543	23.105683678089658	NA	24.455790407127775	16.906135498382405	23.490581791963073	16.747696670566295	24.604386571378004	19.69550783599959	NA	NA	20.506119664282863	20.416492395786086	NA	NA	23.525759371492196	NA	22.172616806283326	19.61621265943119	NA	NA	NA	NA	1.0	1.0	1.0	NA	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA	1.0	1.0	NA	NA	1.0	NA	1.0	1.0	NA	NA	NA	NA	1.0	1.0	1.0	NA	1.0	1.0	1.0	1.0	1.0	NA	NA	NA	1.0	1.0	NA	NA	1.0	NA	1.0	1.0
GO:0000145	exocyst	cellular_component	14.154368189126556	17.350839865842953	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.154368189126556	17.350839865842953	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	2.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000148	1,3-beta-D-glucan synthase complex	cellular_component	19.45550110516606	19.63827609141746	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.45550110516606	19.63827609141746	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000149	SNARE binding	molecular_function	23.888578773385245	15.675352177470248	NA	NA	NA	NA	24.131998230014755	15.42301186492871	NA	NA	23.633189841876963	NA	23.592320521437472	NA	23.671764691735923	16.362975776649197	NA	NA	NA	NA	NA	NA	NA	NA	24.271100290188127	14.812431362408386	NA	NA	NA	NA	1.0	1.0	NA	NA	1.0	NA	1.0	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000150	recombinase activity	molecular_function	19.261777684904068	19.85516445531965	17.750406880824706	19.099091259176923	17.940707899361794	18.74504167225626	19.4275873552698	20.04362695346585	18.802104906858432	19.641150194019133	19.666177598477063	21.200547758238585	20.215176336306246	20.75762091636789	19.062848886530038	20.047714933897826	20.097322567072727	18.690081487804097	15.241449958337036	20.527469089684327	20.4208815681479	19.539523540725053	17.958721721642863	17.241838111448114	18.911187172132145	18.4723861626758	2.0	2.0	4.0	4.0	4.0	5.0	2.0	2.0	3.0	4.0	5.0	5.0	5.0	7.0	4.0	2.0	2.0	4.0	5.0	4.0	1.0	2.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NA	1.0	1.0	1.0
GO:0000151	ubiquitin ligase complex	cellular_component	21.29534099841108	20.922631293770152	22.203639922749915	21.899853000726683	20.018276857780048	18.684114273843416	23.037962819404726	22.020689728316732	21.05745877164339	20.87339704961581	14.26407819596929	20.88122079579715	19.13901052100091	21.28903107702549	21.856388413111755	20.699629057136242	19.271533070865075	19.870893921870742	22.20224855544863	20.984831770250725	NA	NA	19.932757772872733	20.42742776196593	19.55351421717374	19.443841909731894	3.0	3.0	3.0	2.0	6.0	3.0	6.0	6.0	2.0	2.0	3.0	3.0	4.0	3.0	2.0	2.0	2.0	2.0	NA	NA	3.0	2.0	4.0	3.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	NA	NA	2.0	2.0	2.0	2.0
GO:0000152	nuclear ubiquitin ligase complex	cellular_component	19.579096966959256	19.825452151984287	21.159898173345386	20.888597809998572	18.95582726358393	17.684114273843416	19.903107729757792	20.955925719783547	17.408857969608377	19.570841636826184	13.26407819596929	19.88122079579715	18.106591394028783	20.141718444991696	19.927786120262034	19.264315944243947	18.271533070865075	18.870893921870742	21.20224855544863	19.984831770250725	NA	NA	17.936169891360528	19.42742776196593	18.37640258484951	18.09969882091419	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA	1.0	1.0	1.0	1.0
GO:0000154	rRNA modification	biological_process	23.633311972703133	25.077011062968403	24.55958375992179	24.506429709236446	23.880631379504337	24.775828930199943	22.547997118978003	24.84865827799068	22.663567853207656	24.821705096692337	23.852353650571754	24.859997023913575	23.561068374383233	25.210864531558574	24.58129671001206	25.934075072948684	23.147493700537943	24.80487593268423	23.33335367136348	25.2612060681086	23.767626113684297	24.725180768851853	22.380489317926326	25.86922269324403	23.386739865898896	24.279005169377676	54.0	51.0	49.0	58.0	44.0	58.0	51.0	49.0	67.0	64.0	70.0	60.0	73.0	90.0	42.0	65.0	65.0	64.0	47.0	46.0	55.0	78.0	54.0	56.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0000155	phosphorelay sensor kinase activity	molecular_function	23.457243770400666	24.50282706937529	22.069069179023952	23.867446550461878	23.800933566571707	23.470162746562373	23.423331470971473	23.819468613114587	23.313690835250803	23.78319775542058	23.52683612147529	23.9407374961433	22.884736538384214	26.22005258132597	23.239775733531943	25.413729821611682	22.71061207349965	24.468183060088222	24.569424512477717	24.59918286729291	22.316745869478144	23.5692624702214	23.324281057169618	24.180826230356743	24.27419866325281	23.261601612263696	32.0	35.0	39.0	42.0	36.0	44.0	33.0	34.0	49.0	44.0	58.0	61.0	61.0	73.0	22.0	34.0	59.0	60.0	35.0	37.0	33.0	45.0	37.0	39.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000156	phosphorelay response regulator activity	molecular_function	20.66335104718455	17.786143674339268	17.201963635730163	NA	19.436267878066335	19.667396010163472	NA	NA	19.418476875331887	NA	19.294535503476027	NA	16.215243901118324	NA	16.582272165764337	14.945032380179327	NA	16.66186600947568	22.309376342321627	18.48780839688412	14.728659061984377	14.246871441334527	23.100146128336853	NA	13.61526269357892	10.24603232850792	1.0	NA	5.0	6.0	NA	NA	2.0	NA	1.0	NA	1.0	NA	1.0	1.0	NA	1.0	4.0	3.0	1.0	1.0	1.0	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000159	protein phosphatase type 2A complex	cellular_component	17.25118566664919	15.946738158248412	17.25118566664919	15.946738158248412	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000160	phosphorelay signal transduction system	biological_process	26.605297128671463	26.767006433183372	26.202462514322427	26.055386958109903	25.524045452690352	26.655746209123883	26.130895334770788	26.795234440880048	27.049952782110243	27.260431414256708	26.413133565818708	26.797355139195396	26.84109505208216	26.67204589009702	26.423920221006085	27.02201302003854	26.834256990956916	26.599391757734704	26.80902280966731	27.00330834158038	26.656842969352365	26.16602096754967	26.405171507762244	26.468686789447542	27.21414187687043	27.193927704901288	120.0	99.0	120.0	110.0	128.0	129.0	132.0	118.0	153.0	135.0	166.0	140.0	171.0	168.0	107.0	116.0	191.0	178.0	99.0	102.0	141.0	145.0	150.0	144.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000162	tryptophan biosynthetic process	biological_process	22.31644489577701	23.846270110520464	23.41095602870631	23.581455250710384	22.25818804112561	22.732634033562416	22.012029461378233	23.9501817370485	20.553037301748223	20.09370549363338	21.996311403193964	24.06265447649742	21.373205563860264	22.20964584157477	24.118264608481393	25.579690799929452	22.121773656326543	23.592528335386625	21.507850635350852	22.17728003116915	20.7415945517841	22.50078857475995	22.022858783761638	25.418887846345754	20.97976573459878	21.706760793098173	9.0	5.0	7.0	11.0	10.0	7.0	6.0	2.0	14.0	17.0	11.0	8.0	16.0	18.0	13.0	23.0	6.0	9.0	7.0	8.0	11.0	16.0	11.0	11.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000166	nucleotide binding	molecular_function	34.682807934874916	34.89933637404252	34.42598278267573	34.30409367979317	34.474975367383124	34.83219712862545	34.555070678124906	34.89503369133044	34.63838977671807	34.910624061753	34.865549330228376	35.00006419767053	34.57966875045841	34.564170430268746	34.97013727992978	35.225236485338655	34.31975772540372	34.824372132590824	35.08781170590502	35.1304975117837	34.81806756045139	34.953205706154016	34.526291885142015	34.87615587317182	34.723735533569304	35.056324068997114	18509.0	14806.0	18911.0	20378.0	22408.0	22954.0	25538.0	22851.0	28758.0	25170.0	25434.0	18936.0	30984.0	27361.0	20386.0	22439.0	27216.0	26558.0	24166.0	22163.0	25871.0	22908.0	27050.0	26066.0	6.0	5.0	6.0	6.0	5.0	5.0	5.0	5.0	6.0	6.0	6.0	5.0	5.0	5.0	6.0	5.0	6.0	6.0	5.0	5.0	6.0	5.0	6.0	6.0
GO:0000175	3'-5'-exoribonuclease activity	molecular_function	20.649473281571257	19.598119775735665	13.411368018432528	NA	20.85926342204009	20.328887593999163	19.65418370197202	19.444743433056246	19.777055287316244	20.902125757268337	20.874842193666026	20.57335883226662	21.161130433783402	18.138487854554928	19.481925956341303	17.966053326746337	19.554019215286786	18.77189009512244	22.54976629131029	19.0343079342594	21.359131123037535	18.454784782876594	19.954584418422428	13.287866900399846	18.888249862337766	20.28893297483282	1.0	NA	4.0	4.0	5.0	6.0	5.0	5.0	9.0	8.0	9.0	2.0	4.0	2.0	3.0	4.0	7.0	7.0	7.0	3.0	6.0	1.0	3.0	5.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000179	rRNA (adenine-N6,N6-)-dimethyltransferase activity	molecular_function	20.671095786924106	22.560134193222996	21.402273601291007	21.32227343582162	20.48872886416671	22.46558364787664	20.008614556653562	22.461129547168927	19.810453912300627	22.28107954488945	21.010771586489508	22.216180442143653	20.81465455508516	22.81580447209938	20.60944330647482	22.51675667436784	19.131087296317894	21.624067551388286	21.457370303737168	22.95755433497703	21.039288137778804	22.180480525742492	20.360781688003716	23.818756733061885	20.316867216700015	22.45291701745237	13.0	10.0	11.0	14.0	9.0	16.0	9.0	9.0	18.0	17.0	11.0	10.0	8.0	13.0	8.0	13.0	17.0	18.0	11.0	11.0	15.0	21.0	11.0	14.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	biological_process	19.65819204594805	20.3431696795904	19.732582890149956	20.53760812280344	NA	NA	NA	NA	NA	NA	NA	NA	18.018565610229757	19.585985995584192	NA	NA	NA	NA	20.35964712574333	20.681247349140104	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000209	protein polyubiquitination	biological_process	17.992456306382767	22.35516072448173	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.992456306382767	22.35516072448173	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA
GO:0000210	NAD+ diphosphatase activity	molecular_function	17.182934901088213	13.399960115914634	NA	NA	NA	NA	NA	NA	NA	NA	13.539952795854273	13.550523225333679	14.068934347222507	NA	NA	NA	NA	NA	18.88056821064176	NA	14.893299017471689	13.231833075683102	17.622544786229618	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	1.0	NA	NA	NA	NA	NA	1.0	NA	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000217	DNA secondary structure binding	molecular_function	23.245394133383446	20.315792285413142	NA	NA	14.885568164903946	20.44301152403365	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.24319669415196	20.17626012223411	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.0	2.0	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA
GO:0000226	microtubule cytoskeleton organization	biological_process	21.078304834893345	24.005426030886078	21.03384115697062	NA	NA	NA	19.685955514538247	NA	19.081453583885565	25.63796830557749	22.427277741333803	23.393889765666113	NA	NA	21.859855532676352	23.675571409663927	NA	NA	21.239949636395124	20.263878198945772	NA	NA	20.61534908815801	NA	19.285022599765075	22.588590225471044	1.0	NA	NA	NA	1.0	NA	1.0	2.0	2.0	1.0	NA	NA	2.0	2.0	NA	NA	3.0	3.0	NA	NA	1.0	NA	1.0	2.0	NA	NA	NA	NA	1.0	NA	1.0	1.0	1.0	NA	NA	NA	1.0	1.0	NA	NA	3.0	3.0	NA	NA	1.0	NA	1.0	1.0
GO:0000228	nuclear chromosome	cellular_component	17.50255503776214	16.587694399054772	NA	NA	NA	NA	NA	NA	NA	NA	18.25785771860581	16.587694399054772	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.822239100820433	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000245	spliceosomal complex assembly	biological_process	NA	18.692053438557757	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.692053438557757	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000255	allantoin metabolic process	biological_process	19.593080277596886	19.679838949226074	NA	NA	NA	NA	19.02422992923443	19.85115806475332	18.771033547802833	20.30427818143454	18.9517108508285	21.023446298376676	18.063513980743558	19.84648134152436	20.609515023694126	18.386093542454713	19.410713129371576	19.325034946942434	19.176674466240403	19.837908181775795	19.88269848333262	18.130131884039972	20.79652463856027	17.02951679730992	18.841756542446245	19.471416935553147	NA	NA	NA	NA	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA	NA	NA	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0000256	allantoin catabolic process	biological_process	19.593080277596886	19.679838949226074	NA	NA	NA	NA	19.02422992923443	19.85115806475332	18.771033547802833	20.30427818143454	18.9517108508285	21.023446298376676	18.063513980743558	19.84648134152436	20.609515023694126	18.386093542454713	19.410713129371576	19.325034946942434	19.176674466240403	19.837908181775795	19.88269848333262	18.130131884039972	20.79652463856027	17.02951679730992	18.841756542446245	19.471416935553147	NA	NA	NA	NA	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000268	peroxisome targeting sequence binding	molecular_function	18.47402469732736	15.061067032933833	16.82142023000314	NA	NA	NA	19.41704798120008	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.566122825060102	NA	17.945914345609474	15.061067032933833	1.0	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	1.0	1.0	1.0	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	1.0	1.0
GO:0000270	peptidoglycan metabolic process	biological_process	25.819214799644836	26.287809175602334	26.026955808342546	25.501753895867157	25.75470302131668	26.081745420051266	25.45155228732117	26.56126014106565	25.655574607564006	25.699073249885622	25.886196427442002	27.541087749730206	26.158807424881694	26.611841999339504	25.96127030914953	25.98857244837826	25.634435768990922	25.45950613884964	25.567104208862624	26.325367635252416	26.18895568326634	25.954053915910468	25.572392673119126	26.461030039707886	25.745708061501325	25.815102887385237	130.0	87.0	126.0	134.0	136.0	191.0	146.0	150.0	188.0	193.0	189.0	133.0	160.0	160.0	142.0	149.0	179.0	180.0	178.0	143.0	156.0	135.0	177.0	170.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0
