id	name	namespace	NS_mean	WS_mean	X737NS	X737WS	X852NS	X852WS	X867NS	X867WS	X737NS_n_peptide	X737WS_n_peptide	X852NS_n_peptide	X852WS_n_peptide	X867NS_n_peptide	X867WS_n_peptide	X737NS_n_samp_children	X737WS_n_samp_children	X852NS_n_samp_children	X852WS_n_samp_children	X867NS_n_samp_children	X867WS_n_samp_children
GO:0050560	aspartate-tRNA(Asn) ligase activity	molecular_function	18.626902572397842	20.782800951491847	17.5937479496573	20.95141815272456	19.377544794705198	19.62117954797253	18.35602952624081	21.297816435411825	1.0	2.0	3.0	3.0	2.0	2.0	NA	NA	NA	NA	NA	NA
GO:0050567	glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity	molecular_function	20.18076677470468	22.570147510531804	18.702940247745538	22.27995659052185	20.927664862360086	22.8035143645101	20.126059809462728	22.57968237394027	3.0	7.0	7.0	7.0	5.0	7.0	NA	NA	NA	NA	NA	NA
GO:0050660	flavin adenine dinucleotide binding	molecular_function	25.959260071199846	25.611742305742915	26.2070111984498	25.46232629337966	24.917821719442063	25.333343558354745	26.367213516313377	25.960970572256578	10.0	7.0	14.0	16.0	15.0	9.0	NA	NA	NA	NA	NA	NA
GO:0050661	NADP binding	molecular_function	26.439146208138492	28.204817804895644	25.53511747372961	27.816750708990977	26.44048606789639	28.393446369449766	26.989730229680205	28.33728602588061	9.0	9.0	9.0	9.0	9.0	9.0	NA	NA	NA	NA	NA	NA
GO:0050662	coenzyme binding	molecular_function	28.056797452333104	29.434580172254467	27.62514734088273	29.079838671418273	27.824004575226603	29.52321979435858	28.55003570404346	29.642002334345086	49.0	44.0	51.0	59.0	53.0	45.0	6.0	5.0	6.0	6.0	6.0	6.0
GO:0050707	regulation of cytokine secretion	biological_process	16.510370399142676	19.399019940815837	NA	19.966097151164693	NA	19.01886685743701	16.510370399142676	18.984222600218068	NA	2.0	NA	2.0	2.0	2.0	NA	2.0	NA	2.0	2.0	2.0
GO:0050708	regulation of protein secretion	biological_process	17.09533289986383	19.983982441536995	NA	20.55105965188585	NA	19.60382935815817	17.09533289986383	19.569185100939226	NA	3.0	NA	3.0	3.0	3.0	NA	2.0	NA	2.0	2.0	2.0
GO:0050714	positive regulation of protein secretion	biological_process	15.510370399142674	18.399019940815837	NA	18.966097151164693	NA	18.01886685743701	15.510370399142674	17.984222600218068	NA	1.0	NA	1.0	1.0	1.0	NA	1.0	NA	1.0	1.0	1.0
GO:0050715	positive regulation of cytokine secretion	biological_process	15.510370399142674	18.399019940815837	NA	18.966097151164693	NA	18.01886685743701	15.510370399142674	17.984222600218068	NA	1.0	NA	1.0	1.0	1.0	NA	1.0	NA	1.0	1.0	1.0
GO:0050727	regulation of inflammatory response	biological_process	17.758614460279635	17.902884350145015	17.822232855425355	17.738850060395933	18.243634162803843	18.050157494888943	16.909983353188696	NA	1.0	1.0	1.0	1.0	1.0	NA	1.0	1.0	1.0	1.0	1.0	NA
GO:0050728	negative regulation of inflammatory response	biological_process	17.758614460279635	17.902884350145015	17.822232855425355	17.738850060395933	18.243634162803843	18.050157494888943	16.909983353188696	NA	1.0	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA
GO:0050789	regulation of biological process	biological_process	30.512932877661168	31.68988006152151	30.715061913602426	32.120936636872955	30.212210674475827	31.804030125147	30.566404778496292	30.87750132645692	659.0	727.0	686.0	768.0	721.0	648.0	6.0	8.0	6.0	8.0	8.0	7.0
GO:0050793	regulation of developmental process	biological_process	21.185078020455162	22.314180709803125	19.7797832227647	22.643988726212264	21.714413729841386	22.326516997629298	21.422879742834834	21.869145448265723	2.0	4.0	5.0	5.0	5.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0050794	regulation of cellular process	biological_process	27.563148892659864	29.235555246884314	27.87394423903381	29.66103147513236	27.326186242466374	29.38918999128733	27.428796639751653	28.358865951886607	102.0	121.0	132.0	145.0	125.0	115.0	6.0	7.0	6.0	7.0	7.0	7.0
GO:0050801	ion homeostasis	biological_process	26.611758591526215	26.093074175561597	25.676172236834624	26.390872144134274	27.621625519804017	25.784184568697768	25.502227754345633	26.039386493012213	34.0	32.0	18.0	26.0	26.0	24.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0050810	regulation of steroid biosynthetic process	biological_process	18.923414747690877	19.713800430114773	19.473013280268063	19.925292670137882	18.596373714955995	18.91627144275357	18.48735745950673	20.054967603461662	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0050840	extracellular matrix binding	molecular_function	23.51568007239829	24.012892857475997	23.021800786841197	23.899275584615776	23.283628475198114	22.668765118006643	24.040208836499975	24.762933491242787	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0050878	regulation of body fluid levels	biological_process	17.758614460279635	17.902884350145015	17.822232855425355	17.738850060395933	18.243634162803843	18.050157494888943	16.909983353188696	NA	1.0	1.0	1.0	1.0	1.0	NA	1.0	1.0	1.0	1.0	1.0	NA
GO:0050891	multicellular organismal water homeostasis	biological_process	17.758614460279635	17.902884350145015	17.822232855425355	17.738850060395933	18.243634162803843	18.050157494888943	16.909983353188696	NA	1.0	1.0	1.0	1.0	1.0	NA	1.0	1.0	1.0	1.0	1.0	NA
GO:0050896	response to stimulus	biological_process	27.368310402539926	26.830985041271564	26.84671561741551	26.418173958373362	27.43674549913593	26.667669483194427	27.695790792131742	27.270205144020974	59.0	51.0	60.0	65.0	60.0	49.0	6.0	6.0	6.0	6.0	6.0	6.0
GO:0050992	dimethylallyl diphosphate biosynthetic process	biological_process	22.210778853906334	23.72864054874306	21.863738764490613	24.20057037892387	22.48565190449904	22.897069951227763	22.216418756692306	23.800566993061825	3.0	3.0	4.0	4.0	4.0	3.0	NA	NA	NA	NA	NA	NA
GO:0050993	dimethylallyl diphosphate metabolic process	biological_process	22.210778853906334	23.72864054874306	21.863738764490613	24.20057037892387	22.48565190449904	22.897069951227763	22.216418756692306	23.800566993061825	3.0	3.0	4.0	4.0	4.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0051020	GTPase binding	molecular_function	22.59170829824016	21.291886062443243	22.54903831242058	NA	19.654238656420322	21.291886062443243	23.516649228811897	NA	1.0	NA	1.0	1.0	1.0	NA	1.0	NA	1.0	1.0	1.0	NA
GO:0051046	regulation of secretion	biological_process	18.832298494030038	21.7209480357032	NA	22.288025246052054	NA	21.340794952324373	18.832298494030038	21.306150695105433	NA	10.0	NA	10.0	10.0	10.0	NA	3.0	NA	3.0	3.0	3.0
GO:0051047	positive regulation of secretion	biological_process	16.510370399142676	19.399019940815837	NA	19.966097151164693	NA	19.01886685743701	16.510370399142676	18.984222600218068	NA	2.0	NA	2.0	2.0	2.0	NA	2.0	NA	2.0	2.0	2.0
GO:0051049	regulation of transport	biological_process	19.902687821921436	22.791337363594597	NA	23.358414573943453	NA	22.41118428021577	19.902687821921436	22.37654002299683	NA	21.0	NA	21.0	21.0	21.0	NA	3.0	NA	3.0	3.0	3.0
GO:0051050	positive regulation of transport	biological_process	17.09533289986383	19.983982441536995	NA	20.55105965188585	NA	19.60382935815817	17.09533289986383	19.569185100939226	NA	3.0	NA	3.0	3.0	3.0	NA	2.0	NA	2.0	2.0	2.0
GO:0051082	unfolded protein binding	molecular_function	25.745060804255424	26.595696847880053	24.312732269148484	26.43884295136284	26.664913535785512	26.78294512762588	25.305864718674904	26.54344685187062	14.0	14.0	15.0	16.0	14.0	14.0	NA	NA	NA	NA	NA	NA
GO:0051119	sugar transmembrane transporter activity	molecular_function	19.583169515631234	21.596607334379396	18.855697553136174	20.850628438319053	19.96193365691939	21.294875535141657	19.71516867571706	22.26786345580089	2.0	4.0	2.0	3.0	3.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0051128	regulation of cellular component organization	biological_process	21.373697227501598	23.12000777139872	19.7797832227647	23.334129904969494	22.058638406702247	23.251322731368916	21.459247064623526	22.694759542951207	2.0	7.0	7.0	8.0	6.0	6.0	1.0	2.0	2.0	2.0	2.0	2.0
GO:0051156	glucose 6-phosphate metabolic process	biological_process	22.26710346770251	23.613202685920868	22.789505325093604	23.416488979792938	22.36637909989195	23.62820553452736	21.245064701168587	23.772845718010153	2.0	3.0	5.0	5.0	4.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0051171	regulation of nitrogen compound metabolic process	biological_process	27.732083230111954	28.408428593843972	27.935072623281943	28.80644723216244	27.464034044766223	28.46880815346179	27.758496998986256	27.763586898379188	69.0	70.0	55.0	58.0	63.0	58.0	5.0	5.0	5.0	5.0	5.0	5.0
GO:0051172	negative regulation of nitrogen compound metabolic process	biological_process	21.90176987916569	25.336340671492778	23.108337485712582	26.131583143931703	20.466516387000436	25.073648935099634	20.268420849912186	24.122434127948814	3.0	2.0	3.0	3.0	3.0	2.0	3.0	2.0	3.0	3.0	3.0	2.0
GO:0051173	positive regulation of nitrogen compound metabolic process	biological_process	24.913945012361665	24.90099921987147	24.958220972378214	24.82339065792494	24.842072859516385	25.359093850046452	24.93887721018676	24.341731438345334	8.0	8.0	4.0	4.0	6.0	6.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0051174	regulation of phosphorus metabolic process	biological_process	17.75720740140073	21.273756730607587	17.900529812338675	19.76727617891958	18.00366089927471	20.60138158226296	17.261608175398518	22.288510773936938	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0051179	localization	biological_process	28.439548628816745	29.457243250102042	28.421489279694157	29.296808500977054	27.423837179013503	29.214888606007523	29.041582982841017	29.790529744952423	200.0	222.0	272.0	319.0	279.0	221.0	4.0	4.0	4.0	4.0	4.0	4.0
GO:0051186	cofactor metabolic process	biological_process	29.790218172774377	31.129180763660045	29.70666891480757	30.937498411218847	29.674345156070533	31.4700157359003	29.970930306151143	30.90810678236956	168.0	184.0	205.0	232.0	217.0	172.0	5.0	6.0	4.0	6.0	6.0	5.0
GO:0051188	cofactor biosynthetic process	biological_process	27.757581026081443	29.15964153072293	27.669539589333354	28.96163485552954	27.672895917021222	29.522594567558837	27.916190250055184	28.911859481650907	42.0	47.0	50.0	57.0	54.0	43.0	4.0	4.0	3.0	4.0	4.0	3.0
GO:0051192	prosthetic group binding	molecular_function	24.99372409263937	24.223481405660166	25.708303264094763	23.732744927669486	23.550939880482336	23.444709046534413	24.98088313936998	24.99365562907352	2.0	1.0	2.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0051193	regulation of cofactor metabolic process	biological_process	17.75720740140073	21.273756730607587	17.900529812338675	19.76727617891958	18.00366089927471	20.60138158226296	17.261608175398518	22.288510773936938	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0051196	regulation of coenzyme metabolic process	biological_process	17.75720740140073	21.273756730607587	17.900529812338675	19.76727617891958	18.00366089927471	20.60138158226296	17.261608175398518	22.288510773936938	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0051205	protein insertion into membrane	biological_process	21.354846304598233	19.59100343930752	20.241186807621073	17.374656678470508	NA	NA	21.975788918315963	20.42677752233047	1.0	1.0	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA
GO:0051213	dioxygenase activity	molecular_function	23.130884008424562	23.0647285937551	24.08882242055791	23.066088609339232	21.910294325512787	23.017236669555135	22.46054874153395	23.109388253661336	5.0	3.0	5.0	6.0	6.0	3.0	NA	NA	NA	NA	NA	NA
GO:0051222	positive regulation of protein transport	biological_process	15.510370399142674	18.399019940815837	NA	18.966097151164693	NA	18.01886685743701	15.510370399142674	17.984222600218068	NA	1.0	NA	1.0	1.0	1.0	NA	1.0	NA	1.0	1.0	1.0
GO:0051223	regulation of protein transport	biological_process	17.510370399142676	20.399019940815837	NA	20.966097151164693	NA	20.01886685743701	17.510370399142676	19.984222600218068	NA	4.0	NA	4.0	4.0	4.0	NA	2.0	NA	2.0	2.0	2.0
GO:0051234	establishment of localization	biological_process	28.208926565398947	29.2489827481954	28.226196308088838	29.173627314065932	27.239723655565484	29.02196511559631	28.771761845456815	29.507794028931304	162.0	182.0	224.0	256.0	220.0	182.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0051235	maintenance of location	biological_process	19.622667872015242	19.882431802387252	17.597774113005677	20.531033699909127	20.307536446585008	20.088302659581885	19.82018257762037	18.040610479189098	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0051239	regulation of multicellular organismal process	biological_process	18.510370399142676	21.399019940815837	NA	21.966097151164693	NA	21.01886685743701	18.510370399142676	20.98422260021807	NA	8.0	NA	8.0	8.0	8.0	NA	2.0	NA	2.0	2.0	2.0
GO:0051240	positive regulation of multicellular organismal process	biological_process	16.510370399142676	19.399019940815837	NA	19.966097151164693	NA	19.01886685743701	16.510370399142676	18.984222600218068	NA	2.0	NA	2.0	2.0	2.0	NA	1.0	NA	1.0	1.0	1.0
GO:0051246	regulation of protein metabolic process	biological_process	27.172101120690385	27.310185995660635	27.33732909211591	27.665939783858054	26.905995201565673	27.2503415800174	27.238494423484447	26.9161134374183	38.0	37.0	20.0	21.0	30.0	28.0	5.0	5.0	5.0	5.0	5.0	5.0
GO:0051247	positive regulation of protein metabolic process	biological_process	24.78083882100003	24.254220872352477	24.843609168998547	24.11713944035942	24.650565230358108	24.46053766202199	24.84001734077885	24.160194253844637	7.0	7.0	3.0	3.0	5.0	5.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0051248	negative regulation of protein metabolic process	biological_process	20.85562622187766	24.335005190545505	22.089283470936973	25.131583143931703	19.33940691795406	24.06883655210401	19.11275941345996	23.122434127948814	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0051252	regulation of RNA metabolic process	biological_process	22.577574833582773	23.953188493023127	22.623457960344957	24.018683820269047	22.849525289992606	24.40485144172794	22.182113002354548	23.18201354961195	8.0	13.0	16.0	17.0	11.0	12.0	2.0	1.0	2.0	2.0	2.0	1.0
GO:0051253	negative regulation of RNA metabolic process	biological_process	16.91226933679733	16.843444219458004	16.856293413806668	NA	16.898805289853662	16.843444219458004	16.97900697532662	NA	1.0	NA	1.0	1.0	1.0	NA	1.0	NA	1.0	1.0	1.0	NA
GO:0051258	protein polymerization	biological_process	22.321252499467523	24.65751518020336	22.207935878950885	23.890597248585678	22.522492853314223	24.885429223322006	22.210107961058196	24.969236839946454	3.0	3.0	4.0	4.0	3.0	4.0	NA	NA	NA	NA	NA	NA
GO:0051259	protein complex oligomerization	biological_process	24.00645429432262	26.078050655873543	23.170065823367274	26.24550385587962	23.789876537971654	26.921050120038625	24.665786808039318	22.489913924128285	3.0	3.0	3.0	3.0	3.0	1.0	3.0	3.0	3.0	3.0	3.0	1.0
GO:0051260	protein homooligomerization	biological_process	23.967977776720495	26.071380337024497	23.097415856169405	26.237548797248092	23.72676870501534	26.91487381038237	24.65237484984025	22.489913924128285	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA
GO:0051262	protein tetramerization	biological_process	17.758614460279635	17.902884350145015	17.822232855425355	17.738850060395933	18.243634162803843	18.050157494888943	16.909983353188696	NA	1.0	1.0	1.0	1.0	1.0	NA	1.0	1.0	1.0	1.0	1.0	NA
GO:0051276	chromosome organization	biological_process	25.1115691027926	24.67582482073882	25.580335544996235	22.355857303004065	20.017365497214097	24.879996143784336	25.77768911652146	25.39628154915643	6.0	8.0	6.0	6.0	7.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0051287	NAD binding	molecular_function	26.72787063111688	28.185582430561936	26.06427559889777	27.795189163422155	26.599190474165866	28.386668636112883	27.267926628205842	28.306617537202776	17.0	12.0	15.0	17.0	15.0	11.0	NA	NA	NA	NA	NA	NA
GO:0051290	protein heterotetramerization	biological_process	17.758614460279635	17.902884350145015	17.822232855425355	17.738850060395933	18.243634162803843	18.050157494888943	16.909983353188696	NA	1.0	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA
GO:0051291	protein heterooligomerization	biological_process	17.758614460279635	17.902884350145015	17.822232855425355	17.738850060395933	18.243634162803843	18.050157494888943	16.909983353188696	NA	1.0	1.0	1.0	1.0	1.0	NA	1.0	1.0	1.0	1.0	1.0	NA
GO:0051301	cell division	biological_process	25.291081163314082	24.915551190128905	23.60002711852181	24.65283707923684	26.25087479718159	25.2547681937345	24.86691194601312	24.765809467045685	12.0	16.0	16.0	19.0	15.0	14.0	NA	NA	NA	NA	NA	NA
GO:0051385	response to mineralocorticoid	biological_process	17.923414747690877	18.713800430114773	18.473013280268063	18.925292670137882	17.596373714955995	17.91627144275357	17.48735745950673	19.054967603461662	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0051536	iron-sulfur cluster binding	molecular_function	25.15406171138403	23.81571476674337	25.41568236125961	23.039987233684137	23.285696635045305	23.91539514153052	25.765037368103513	24.242644978849444	6.0	9.0	11.0	10.0	6.0	7.0	1.0	2.0	2.0	2.0	2.0	1.0
GO:0051537	2 iron, 2 sulfur cluster binding	molecular_function	18.71625431217647	19.384374022787494	NA	19.756479066336393	18.488112157679435	18.881623827528482	18.913196701754508	NA	NA	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA
GO:0051539	4 iron, 4 sulfur cluster binding	molecular_function	25.106317413157754	23.423271647156728	25.37084495113744	21.321830890975342	23.116579371750646	23.757588521345248	25.735765246749942	24.014179538766967	5.0	4.0	6.0	5.0	3.0	4.0	NA	NA	NA	NA	NA	NA
GO:0051540	metal cluster binding	molecular_function	25.15406171138403	23.81571476674337	25.41568236125961	23.039987233684137	23.285696635045305	23.91539514153052	25.765037368103513	24.242644978849444	6.0	9.0	11.0	10.0	6.0	7.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0051604	protein maturation	biological_process	15.452877841076488	18.107554695150036	16.030641582034086	18.924307675188693	NA	17.13973940410331	14.474261075236269	17.648143756788105	1.0	1.0	NA	1.0	1.0	1.0	1.0	1.0	NA	1.0	1.0	1.0
GO:0051640	organelle localization	biological_process	19.622667872015242	19.882431802387252	17.597774113005677	20.531033699909127	20.307536446585008	20.088302659581885	19.82018257762037	18.040610479189098	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0051641	cellular localization	biological_process	24.33209341846771	25.29149750423762	24.169912310667637	24.15890973870887	22.670132462638133	24.71351469092985	25.17230904514734	26.19762102043719	12.0	13.0	16.0	21.0	19.0	13.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0051646	mitochondrion localization	biological_process	19.622667872015242	19.882431802387252	17.597774113005677	20.531033699909127	20.307536446585008	20.088302659581885	19.82018257762037	18.040610479189098	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0051649	establishment of localization in cell	biological_process	24.003156959090123	25.102280840336515	23.916980413426256	23.662166640237785	21.934714230467584	24.368694839192298	24.866752370073986	26.12379943371179	7.0	8.0	12.0	14.0	11.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0051651	maintenance of location in cell	biological_process	19.622667872015242	19.882431802387252	17.597774113005677	20.531033699909127	20.307536446585008	20.088302659581885	19.82018257762037	18.040610479189098	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0051657	maintenance of organelle location	biological_process	19.622667872015242	19.882431802387252	17.597774113005677	20.531033699909127	20.307536446585008	20.088302659581885	19.82018257762037	18.040610479189098	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0051659	maintenance of mitochondrion location	biological_process	19.622667872015242	19.882431802387252	17.597774113005677	20.531033699909127	20.307536446585008	20.088302659581885	19.82018257762037	18.040610479189098	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA
GO:0051701	interaction with host	biological_process	25.860261541561655	27.83163051393005	25.23518479336205	27.552542785370935	26.13695311648558	28.088310100193894	26.049549794851824	27.80419406684682	2.0	3.0	2.0	3.0	3.0	3.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0051704	multi-organism process	biological_process	27.01969082861549	28.407304588886493	26.546193417587688	28.281738510068948	26.895796950967583	28.751948116067286	27.465498137424593	28.109551673836915	33.0	35.0	28.0	34.0	33.0	33.0	3.0	3.0	3.0	4.0	4.0	3.0
GO:0051715	cytolysis in other organism	biological_process	21.207630372736396	21.467394303108406	19.18273661372683	22.115996200630285	21.892498947306166	21.673265160303043	21.405145078341526	19.625572979910253	3.0	3.0	3.0	3.0	3.0	3.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0051716	cellular response to stimulus	biological_process	24.782688687530094	24.466445246772306	24.56884289668939	23.929995897138806	25.043184483515525	24.71405251210329	24.693227946977334	24.63418581456267	8.0	5.0	8.0	8.0	8.0	5.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0051745	4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase activity	molecular_function	22.210778853906334	23.72864054874306	21.863738764490613	24.20057037892387	22.48565190449904	22.897069951227763	22.216418756692306	23.800566993061825	3.0	3.0	4.0	4.0	4.0	3.0	NA	NA	NA	NA	NA	NA
GO:0051748	UTP-monosaccharide-1-phosphate uridylyltransferase activity	molecular_function	18.7337420162166	19.477721265435658	NA	17.673568581088137	19.022397060142275	20.254794446099908	18.372509108657933	NA	NA	1.0	1.0	1.0	1.0	NA	NA	1.0	1.0	1.0	1.0	NA
GO:0051801	cytolysis in other organism involved in symbiotic interaction	biological_process	20.622667872015242	20.882431802387252	18.597774113005677	21.531033699909127	21.307536446585008	21.088302659581885	20.82018257762037	19.040610479189098	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0051817	modification of morphology or physiology of other organism involved in symbiotic interaction	biological_process	21.950146346757425	22.30402998945484	19.91970220789304	22.947330998155408	22.629464541472373	22.47738830608198	22.156586425154188	20.616326724471005	5.0	6.0	5.0	6.0	6.0	6.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0051818	disruption of cells of other organism involved in symbiotic interaction	biological_process	21.622667872015242	21.882431802387252	19.597774113005677	22.531033699909127	22.307536446585008	22.088302659581885	21.82018257762037	20.040610479189098	4.0	4.0	4.0	4.0	4.0	4.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0051883	killing of cells in other organism involved in symbiotic interaction	biological_process	21.207630372736396	21.467394303108406	19.18273661372683	22.115996200630285	21.892498947306166	21.673265160303043	21.405145078341526	19.625572979910253	3.0	3.0	3.0	3.0	3.0	3.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0051920	peroxiredoxin activity	molecular_function	21.4613137533458	22.818321077513172	21.314680829295877	23.361998453606617	22.382942447006513	21.55785642835819	19.156531625552883	22.98812697852346	1.0	2.0	2.0	2.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0052331	hemolysis in other organism involved in symbiotic interaction	biological_process	19.622667872015242	19.882431802387252	17.597774113005677	20.531033699909127	20.307536446585008	20.088302659581885	19.82018257762037	18.040610479189098	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0052587	diacetyl reductase ((R)-acetoin forming) activity	molecular_function	19.032667968408337	22.21060315808137	17.34088139844061	21.371267286065997	19.735312031525655	22.326227208325854	19.120771352089857	22.65172072205369	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA
GO:0052588	diacetyl reductase ((S)-acetoin forming) activity	molecular_function	19.032667968408337	22.21060315808137	17.34088139844061	21.371267286065997	19.735312031525655	22.326227208325854	19.120771352089857	22.65172072205369	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA
GO:0052592	oxidoreductase activity, acting on CH or CH2 groups, with an iron-sulfur protein as acceptor	molecular_function	16.827911250496726	18.174414502587695	16.78146400350887	18.316731686106902	16.872909662357255	17.377292743910328	NA	18.575856526663145	1.0	1.0	1.0	1.0	NA	1.0	1.0	1.0	1.0	1.0	NA	1.0
GO:0052654	L-leucine transaminase activity	molecular_function	20.7879199557495	20.36372590889776	21.034122233509496	19.76341958530732	20.04761469313027	20.893155960671525	21.06924020628038	20.206949611938605	1.0	1.0	2.0	2.0	1.0	1.0	NA	NA	NA	NA	NA	NA
GO:0052655	L-valine transaminase activity	molecular_function	20.7879199557495	20.36372590889776	21.034122233509496	19.76341958530732	20.04761469313027	20.893155960671525	21.06924020628038	20.206949611938605	1.0	1.0	2.0	2.0	1.0	1.0	NA	NA	NA	NA	NA	NA
GO:0052656	L-isoleucine transaminase activity	molecular_function	20.7879199557495	20.36372590889776	21.034122233509496	19.76341958530732	20.04761469313027	20.893155960671525	21.06924020628038	20.206949611938605	1.0	1.0	2.0	2.0	1.0	1.0	NA	NA	NA	NA	NA	NA
GO:0052657	guanine phosphoribosyltransferase activity	molecular_function	20.09213558784318	22.569470727127246	18.531723294462964	22.348184222950376	20.697654664153337	22.638520795858184	20.280434884244308	22.697993915799266	1.0	3.0	4.0	4.0	4.0	4.0	NA	NA	NA	NA	NA	NA
GO:0052689	carboxylic ester hydrolase activity	molecular_function	20.679659895673083	22.55409779723287	19.642174724555385	22.640289806954726	20.424608952146745	22.805916566847795	21.423706003621376	22.13468374622511	3.0	6.0	7.0	8.0	6.0	6.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0052803	imidazole-containing compound metabolic process	biological_process	27.051246264273264	26.578037202760257	27.38991285566859	24.828739111807753	26.441897156755815	27.893656254804338	27.16217119952079	24.350091139204917	32.0	22.0	46.0	46.0	46.0	18.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0052805	imidazole-containing compound catabolic process	biological_process	26.051246264273264	25.578037202760257	26.38991285566859	23.828739111807753	25.44189715675581	26.893656254804338	26.162171199520795	23.350091139204917	16.0	11.0	23.0	23.0	23.0	9.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0052890	oxidoreductase activity, acting on the CH-CH group of donors, with a flavin as acceptor	molecular_function	21.770934355993308	19.600014992595018	22.624621593957908	NA	19.532674959310935	19.600014992595018	21.743177734862517	NA	3.0	NA	3.0	3.0	3.0	NA	1.0	NA	1.0	1.0	1.0	NA
GO:0055035	plastid thylakoid membrane	cellular_component	18.49102372076602	18.93166914959236	17.469991038335287	19.441560897525644	18.980280860332947	19.035017262795208	18.63312943498846	17.93683340022492	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0055065	metal ion homeostasis	biological_process	25.199598855637884	24.678307290076194	24.274744745453773	24.975834644855432	26.206706288256193	24.3701524850066	24.089894296040494	24.624348993733367	13.0	12.0	7.0	10.0	10.0	9.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0055072	iron ion homeostasis	biological_process	23.637454117331686	23.09550787426703	22.79427329001616	23.390872144134274	24.622689580517086	22.793208183856404	22.526383583658912	23.039386493012213	5.0	4.0	3.0	4.0	4.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0055076	transition metal ion homeostasis	biological_process	24.62037471779757	24.093885864708213	23.716623033135612	24.390872144134274	25.621980293915374	23.787198715873828	23.510324720060243	24.039386493012213	9.0	8.0	5.0	7.0	7.0	6.0	2.0	2.0	2.0	2.0	2.0	2.0
