id	name	namespace	ups1_mean	ups2_mean	ups1_amount_fmol	ups2_amount_fmol	ups1_amount_fmol_n_peptide	ups2_amount_fmol_n_peptide	ups1_amount_fmol_n_samp_children	ups2_amount_fmol_n_samp_children
GO:0051818	disruption of cells of other organism involved in symbiotic interaction	biological_process	14.287712379549449	17.609640474436812	14.287712379549449	17.609640474436812	4	4	2.0	2.0
GO:0051828	entry into other organism involved in symbiotic interaction	biological_process	13.287712379549449	13.287712379549449	13.287712379549449	13.287712379549449	2	2	2.0	2.0
GO:0051851	modification by host of symbiont morphology or physiology	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	1.0	1.0
GO:0051879	Hsp90 protein binding	molecular_function	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	NA	NA
GO:0051881	regulation of mitochondrial membrane potential	biological_process	14.287712379549449	15.611111273398501	14.287712379549449	15.611111273398501	4	4	2.0	2.0
GO:0051883	killing of cells in other organism involved in symbiotic interaction	biological_process	13.872674880270605	17.194602975157967	13.872674880270605	17.194602975157967	3	3	2.0	2.0
GO:0051896	regulation of protein kinase B signaling	biological_process	14.872674880270605	15.751086345044268	14.872674880270605	15.751086345044268	6	6	1.0	1.0
GO:0051897	positive regulation of protein kinase B signaling	biological_process	14.872674880270605	15.751086345044268	14.872674880270605	15.751086345044268	6	6	NA	NA
GO:0051920	peroxiredoxin activity	molecular_function	12.287712379549449	12.287712379549449	12.287712379549449	12.287712379549449	1	1	1.0	1.0
GO:0051924	regulation of calcium ion transport	biological_process	15.095067301607054	14.615399743725497	15.095067301607054	14.615399743725497	7	7	3.0	3.0
GO:0051928	positive regulation of calcium ion transport	biological_process	13.287712379549449	12.302067672526519	13.287712379549449	12.302067672526519	2	2	2.0	2.0
GO:0051952	regulation of amine transport	biological_process	14.287712379549449	17.195083793373012	14.287712379549449	17.195083793373012	4	4	3.0	3.0
GO:0051953	negative regulation of amine transport	biological_process	12.287712379549449	15.609640474436812	12.287712379549449	15.609640474436812	1	1	1.0	1.0
GO:0051955	regulation of amino acid transport	biological_process	13.287712379549449	16.609640474436812	13.287712379549449	16.609640474436812	2	2	2.0	2.0
GO:0051956	negative regulation of amino acid transport	biological_process	12.287712379549449	15.609640474436812	12.287712379549449	15.609640474436812	1	1	1.0	1.0
GO:0051960	regulation of nervous system development	biological_process	16.095067301607052	13.316847183602473	16.095067301607052	13.316847183602473	14	14	4.0	4.0
GO:0051961	negative regulation of nervous system development	biological_process	13.287712379549449	5.658211482751795	13.287712379549449	5.658211482751795	2	2	1.0	1.0
GO:0051962	positive regulation of nervous system development	biological_process	13.287712379549449	12.287856641840545	13.287712379549449	12.287856641840545	2	2	2.0	2.0
GO:0051983	regulation of chromosome segregation	biological_process	13.872674880270605	3.9068905956085187	13.872674880270605	3.9068905956085187	3	3	2.0	2.0
GO:0052126	movement in host environment	biological_process	12.287712379549449	12.287712379549449	12.287712379549449	12.287712379549449	1	1	1.0	1.0
GO:0052192	movement in environment of other organism involved in symbiotic interaction	biological_process	12.287712379549449	12.287712379549449	12.287712379549449	12.287712379549449	1	1	1.0	1.0
GO:0052331	hemolysis in other organism involved in symbiotic interaction	biological_process	12.287712379549449	15.609640474436812	12.287712379549449	15.609640474436812	1	1	1.0	1.0
GO:0052547	regulation of peptidase activity	biological_process	16.872674880270605	7.968666793195208	16.872674880270605	7.968666793195208	24	24	3.0	3.0
GO:0052548	regulation of endopeptidase activity	biological_process	16.457637380991763	7.562242424221073	16.457637380991763	7.562242424221073	18	18	3.0	3.0
GO:0052689	carboxylic ester hydrolase activity	molecular_function	13.287712379549449	16.609640474436812	13.287712379549449	16.609640474436812	2	2	1.0	1.0
GO:0052813	phosphatidylinositol bisphosphate kinase activity	molecular_function	13.287712379549449	12.302067672526519	13.287712379549449	12.302067672526519	2	2	1.0	1.0
GO:0055021	regulation of cardiac muscle tissue growth	biological_process	13.287712379549449	9.965784284662087	13.287712379549449	9.965784284662087	2	2	2.0	2.0
GO:0055022	negative regulation of cardiac muscle tissue growth	biological_process	12.287712379549449	8.965784284662087	12.287712379549449	8.965784284662087	1	1	1.0	1.0
GO:0055024	regulation of cardiac muscle tissue development	biological_process	13.872674880270605	10.550746785383243	13.872674880270605	10.550746785383243	3	3	2.0	2.0
GO:0055026	negative regulation of cardiac muscle tissue development	biological_process	12.287712379549449	8.965784284662087	12.287712379549449	8.965784284662087	1	1	1.0	1.0
GO:0055037	recycling endosome	cellular_component	13.287712379549449	2.4594316186372973	13.287712379549449	2.4594316186372973	2	2	NA	NA
GO:0055038	recycling endosome membrane	cellular_component	12.287712379549449	5.643856189774724	12.287712379549449	5.643856189774724	1	1	NA	NA
GO:0055065	metal ion homeostasis	biological_process	15.988152097690541	10.614709844115207	15.988152097690541	10.614709844115207	13	13	2.0	2.0
GO:0055067	monovalent inorganic cation homeostasis	biological_process	13.287712379549449	16.609640474436812	13.287712379549449	16.609640474436812	2	2	2.0	2.0
GO:0055072	iron ion homeostasis	biological_process	14.609640474436812	9.118941072723507	14.609640474436812	9.118941072723507	5	5	1.0	1.0
GO:0055076	transition metal ion homeostasis	biological_process	15.45763738099176	10.052568050804153	15.45763738099176	10.052568050804153	9	9	2.0	2.0
GO:0055080	cation homeostasis	biological_process	16.609640474436812	17.21441399188175	16.609640474436812	17.21441399188175	20	20	3.0	3.0
GO:0055081	anion homeostasis	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	1.0	1.0
GO:0055082	cellular chemical homeostasis	biological_process	14.609640474436812	15.624167166543746	14.609640474436812	15.624167166543746	5	5	1.0	1.0
GO:0055085	transmembrane transport	biological_process	12.287712379549449	15.609640474436812	12.287712379549449	15.609640474436812	1	1	NA	NA
GO:0055088	lipid homeostasis	biological_process	13.287712379549449	NA	13.287712379549449	0.0	2	2	2.0	2.0
GO:0055091	phospholipid homeostasis	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	NA	NA
GO:0055092	sterol homeostasis	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	1.0	1.0
GO:0055093	response to hyperoxia	biological_process	12.287712379549449	12.287712379549449	12.287712379549449	12.287712379549449	1	1	NA	NA
GO:0055102	lipase inhibitor activity	molecular_function	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	1.0	1.0
GO:0055114	oxidation-reduction process	biological_process	15.45763738099176	16.688455222852845	15.45763738099176	16.688455222852845	9	9	3.0	3.0
GO:0055117	regulation of cardiac muscle contraction	biological_process	12.287712379549449	12.287712379549449	12.287712379549449	12.287712379549449	1	1	1.0	1.0
GO:0060021	roof of mouth development	biological_process	12.287712379549449	12.287712379549449	12.287712379549449	12.287712379549449	1	1	NA	NA
GO:0060043	regulation of cardiac muscle cell proliferation	biological_process	12.287712379549449	8.965784284662087	12.287712379549449	8.965784284662087	1	1	1.0	1.0
GO:0060044	negative regulation of cardiac muscle cell proliferation	biological_process	12.287712379549449	8.965784284662087	12.287712379549449	8.965784284662087	1	1	NA	NA
GO:0060047	heart contraction	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	NA	NA
GO:0060052	neurofilament cytoskeleton organization	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	NA	NA
GO:0060059	embryonic retina morphogenesis in camera-type eye	biological_process	13.287712379549449	12.425215903299383	13.287712379549449	12.425215903299383	2	2	NA	NA
GO:0060065	uterus development	biological_process	12.287712379549449	8.965784284662087	12.287712379549449	8.965784284662087	1	1	NA	NA
GO:0060068	vagina development	biological_process	12.287712379549449	8.965784284662087	12.287712379549449	8.965784284662087	1	1	NA	NA
GO:0060070	canonical Wnt signaling pathway	biological_process	12.287712379549449	12.287712379549449	12.287712379549449	12.287712379549449	1	1	NA	NA
GO:0060087	relaxation of vascular smooth muscle	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	NA	NA
GO:0060088	auditory receptor cell stereocilium organization	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	NA	NA
GO:0060089	molecular transducer activity	molecular_function	12.287712379549449	12.287712379549449	12.287712379549449	12.287712379549449	1	1	1.0	1.0
GO:0060090	molecular adaptor activity	molecular_function	13.287712379549449	12.287856641840545	13.287712379549449	12.287856641840545	2	2	1.0	1.0
GO:0060122	inner ear receptor cell stereocilium organization	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	1.0	1.0
GO:0060157	urinary bladder development	biological_process	12.287712379549449	8.965784284662087	12.287712379549449	8.965784284662087	1	1	NA	NA
GO:0060191	regulation of lipase activity	biological_process	13.872674880270605	3.9068905956085187	13.872674880270605	3.9068905956085187	3	3	2.0	2.0
GO:0060193	positive regulation of lipase activity	biological_process	12.287712379549449	2.321928094887362	12.287712379549449	2.321928094887362	1	1	1.0	1.0
GO:0060205	cytoplasmic vesicle lumen	cellular_component	16.28771237954945	17.34226569018292	16.28771237954945	17.34226569018292	16	16	2.0	2.0
GO:0060249	anatomical structure homeostasis	biological_process	15.45763738099176	15.774594049173592	15.45763738099176	15.774594049173592	9	9	2.0	2.0
GO:0060255	regulation of macromolecule metabolic process	biological_process	22.368529907157775	23.005158415636718	22.368529907157775	23.005158415636718	1083	1083	10.0	10.0
GO:0060271	cilium assembly	biological_process	12.287712379549449	2.321928094887362	12.287712379549449	2.321928094887362	1	1	NA	NA
GO:0060284	regulation of cell development	biological_process	16.535639892993036	7.696967526234287	16.535639892993036	7.696967526234287	19	19	6.0	6.0
GO:0060326	cell chemotaxis	biological_process	13.287712379549449	5.658211482751795	13.287712379549449	5.658211482751795	2	2	1.0	1.0
GO:0060330	regulation of response to interferon-gamma	biological_process	13.287712379549449	12.289154353723356	13.287712379549449	12.289154353723356	2	2	1.0	1.0
GO:0060333	interferon-gamma-mediated signaling pathway	biological_process	13.287712379549449	5.78135971352466	13.287712379549449	5.78135971352466	2	2	NA	NA
GO:0060334	regulation of interferon-gamma-mediated signaling pathway	biological_process	13.287712379549449	12.289154353723356	13.287712379549449	12.289154353723356	2	2	NA	NA
GO:0060341	regulation of cellular localization	biological_process	18.4971657451784	19.209392677717673	18.4971657451784	19.209392677717673	74	74	5.0	5.0
GO:0060343	trabecula formation	biological_process	12.287712379549449	8.965784284662087	12.287712379549449	8.965784284662087	1	1	1.0	1.0
GO:0060347	heart trabecula formation	biological_process	12.287712379549449	8.965784284662087	12.287712379549449	8.965784284662087	1	1	NA	NA
GO:0060349	bone morphogenesis	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	NA	NA
GO:0060395	SMAD protein signal transduction	biological_process	12.287712379549449	2.321928094887362	12.287712379549449	2.321928094887362	1	1	NA	NA
GO:0060420	regulation of heart growth	biological_process	13.872674880270605	10.550746785383243	13.872674880270605	10.550746785383243	3	3	2.0	2.0
GO:0060429	epithelium development	biological_process	12.287712379549449	12.287712379549449	12.287712379549449	12.287712379549449	1	1	1.0	1.0
GO:0060491	regulation of cell projection assembly	biological_process	13.287712379549449	3.321928094887362	13.287712379549449	3.321928094887362	2	2	1.0	1.0
GO:0060537	muscle tissue development	biological_process	12.287712379549449	8.965784284662087	12.287712379549449	8.965784284662087	1	1	1.0	1.0
GO:0060548	negative regulation of cell death	biological_process	16.194602975157967	17.28877146988295	16.194602975157967	17.28877146988295	15	15	3.0	3.0
GO:0060549	regulation of fructose 1,6-bisphosphate 1-phosphatase activity	biological_process	12.287712379549449	2.321928094887362	12.287712379549449	2.321928094887362	1	1	1.0	1.0
GO:0060550	positive regulation of fructose 1,6-bisphosphate 1-phosphatase activity	biological_process	12.287712379549449	2.321928094887362	12.287712379549449	2.321928094887362	1	1	NA	NA
GO:0060551	regulation of fructose 1,6-bisphosphate metabolic process	biological_process	12.287712379549449	2.321928094887362	12.287712379549449	2.321928094887362	1	1	1.0	1.0
GO:0060552	positive regulation of fructose 1,6-bisphosphate metabolic process	biological_process	12.287712379549449	2.321928094887362	12.287712379549449	2.321928094887362	1	1	NA	NA
GO:0060556	regulation of vitamin D biosynthetic process	biological_process	14.287712379549449	3.4594316186372973	14.287712379549449	3.4594316186372973	4	4	2.0	2.0
GO:0060557	positive regulation of vitamin D biosynthetic process	biological_process	13.287712379549449	2.4594316186372973	13.287712379549449	2.4594316186372973	2	2	1.0	1.0
GO:0060558	regulation of calcidiol 1-monooxygenase activity	biological_process	13.287712379549449	2.4594316186372973	13.287712379549449	2.4594316186372973	2	2	1.0	1.0
GO:0060559	positive regulation of calcidiol 1-monooxygenase activity	biological_process	13.287712379549449	2.4594316186372973	13.287712379549449	2.4594316186372973	2	2	NA	NA
GO:0060587	regulation of lipoprotein lipid oxidation	biological_process	12.287712379549449	15.609640474436812	12.287712379549449	15.609640474436812	1	1	NA	NA
GO:0060612	adipose tissue development	biological_process	12.287712379549449	15.609640474436812	12.287712379549449	15.609640474436812	1	1	NA	NA
GO:0060627	regulation of vesicle-mediated transport	biological_process	15.747143998186747	13.884265932291955	15.747143998186747	13.884265932291955	11	11	2.0	2.0
GO:0060664	epithelial cell proliferation involved in salivary gland morphogenesis	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	NA	NA
GO:0060669	embryonic placenta morphogenesis	biological_process	12.287712379549449	5.643856189774724	12.287712379549449	5.643856189774724	1	1	NA	NA
GO:0060688	regulation of morphogenesis of a branching structure	biological_process	13.287712379549449	NA	13.287712379549449	0.0	2	2	2.0	2.0
GO:0060693	regulation of branching involved in salivary gland morphogenesis	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	NA	NA
GO:0060749	mammary gland alveolus development	biological_process	12.287712379549449	12.287712379549449	12.287712379549449	12.287712379549449	1	1	NA	NA
GO:0060759	regulation of response to cytokine stimulus	biological_process	15.287712379549449	13.291386569300201	15.287712379549449	13.291386569300201	8	8	3.0	3.0
GO:0060761	negative regulation of response to cytokine stimulus	biological_process	12.287712379549449	2.321928094887362	12.287712379549449	2.321928094887362	1	1	1.0	1.0
GO:0060828	regulation of canonical Wnt signaling pathway	biological_process	12.287712379549449	12.287712379549449	12.287712379549449	12.287712379549449	1	1	1.0	1.0
GO:0061013	regulation of mRNA catabolic process	biological_process	12.287712379549449	15.609640474436812	12.287712379549449	15.609640474436812	1	1	1.0	1.0
GO:0061024	membrane organization	biological_process	15.747143998186747	15.992816661157597	15.747143998186747	15.992816661157597	11	11	5.0	5.0
GO:0061025	membrane fusion	biological_process	12.287712379549449	12.287712379549449	12.287712379549449	12.287712379549449	1	1	1.0	1.0
GO:0061035	regulation of cartilage development	biological_process	12.287712379549449	15.609640474436812	12.287712379549449	15.609640474436812	1	1	1.0	1.0
GO:0061037	negative regulation of cartilage development	biological_process	12.287712379549449	15.609640474436812	12.287712379549449	15.609640474436812	1	1	NA	NA
GO:0061041	regulation of wound healing	biological_process	14.609640474436812	7.679480099505446	14.609640474436812	7.679480099505446	5	5	3.0	3.0
GO:0061045	negative regulation of wound healing	biological_process	12.287712379549449	5.643856189774724	12.287712379549449	5.643856189774724	1	1	1.0	1.0
GO:0061046	regulation of branching involved in lung morphogenesis	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	1.0	1.0
GO:0061048	negative regulation of branching involved in lung morphogenesis	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	NA	NA
GO:0061097	regulation of protein tyrosine kinase activity	biological_process	13.872674880270605	13.294907880953653	13.872674880270605	13.294907880953653	3	3	2.0	2.0
GO:0061098	positive regulation of protein tyrosine kinase activity	biological_process	13.287712379549449	12.302067672526519	13.287712379549449	12.302067672526519	2	2	1.0	1.0
GO:0061117	negative regulation of heart growth	biological_process	12.287712379549449	8.965784284662087	12.287712379549449	8.965784284662087	1	1	1.0	1.0
GO:0061134	peptidase regulator activity	molecular_function	14.872674880270605	16.6110968610766	14.872674880270605	16.6110968610766	6	6	2.0	2.0
GO:0061135	endopeptidase regulator activity	molecular_function	13.872674880270605	15.611096861076598	13.872674880270605	15.611096861076598	3	3	1.0	1.0
GO:0061136	regulation of proteasomal protein catabolic process	biological_process	13.872674880270605	15.872674880270605	13.872674880270605	15.872674880270605	3	3	2.0	2.0
GO:0061138	morphogenesis of a branching epithelium	biological_process	12.287712379549449	12.287712379549449	12.287712379549449	12.287712379549449	1	1	1.0	1.0
GO:0061387	regulation of extent of cell growth	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	1.0	1.0
GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	biological_process	12.287712379549449	15.609640474436812	12.287712379549449	15.609640474436812	1	1	NA	NA
GO:0061448	connective tissue development	biological_process	12.287712379549449	15.609640474436812	12.287712379549449	15.609640474436812	1	1	1.0	1.0
GO:0061564	axon development	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	NA	NA
GO:0061630	ubiquitin protein ligase activity	molecular_function	12.287712379549449	2.321928094887362	12.287712379549449	2.321928094887362	1	1	NA	NA
GO:0061631	ubiquitin conjugating enzyme activity	molecular_function	13.287712379549449	3.321928094887362	13.287712379549449	3.321928094887362	2	2	NA	NA
GO:0061650	ubiquitin-like protein conjugating enzyme activity	molecular_function	13.872674880270605	8.994353436858859	13.872674880270605	8.994353436858859	3	3	2.0	2.0
GO:0061656	SUMO conjugating enzyme activity	molecular_function	12.287712379549449	8.965784284662087	12.287712379549449	8.965784284662087	1	1	NA	NA
GO:0061659	ubiquitin-like protein ligase activity	molecular_function	12.287712379549449	2.321928094887362	12.287712379549449	2.321928094887362	1	1	1.0	1.0
GO:0061756	leukocyte adhesion to vascular endothelial cell	biological_process	13.287712379549449	15.609654901315086	13.287712379549449	15.609654901315086	2	2	1.0	1.0
GO:0061783	peptidoglycan muralytic activity	molecular_function	13.287712379549449	9.965784284662087	13.287712379549449	9.965784284662087	2	2	1.0	1.0
GO:0061844	antimicrobial humoral immune response mediated by antimicrobial peptide	biological_process	13.872674880270605	5.672425341971495	13.872674880270605	5.672425341971495	3	3	NA	NA
GO:0061900	glial cell activation	biological_process	13.287712379549449	NA	13.287712379549449	0.0	2	2	2.0	2.0
GO:0062012	regulation of small molecule metabolic process	biological_process	17.241908689936324	15.995722993277417	17.241908689936324	15.995722993277417	31	31	8.0	8.0
GO:0062013	positive regulation of small molecule metabolic process	biological_process	15.095067301607054	12.31938987600021	15.095067301607054	12.31938987600021	7	7	4.0	4.0
GO:0062014	negative regulation of small molecule metabolic process	biological_process	13.287712379549449	NA	13.287712379549449	0.0	2	2	2.0	2.0
GO:0062023	collagen-containing extracellular matrix	cellular_component	13.872674880270605	6.651051691178928	13.872674880270605	6.651051691178928	3	3	NA	NA
GO:0065003	protein-containing complex assembly	biological_process	15.988152097690541	17.288316381643707	15.988152097690541	17.288316381643707	13	13	3.0	3.0
GO:0065004	protein-DNA complex assembly	biological_process	12.287712379549449	15.609640474436812	12.287712379549449	15.609640474436812	1	1	1.0	1.0
GO:0065007	biological regulation	biological_process	26.09758097099037	26.792696875419363	26.09758097099037	26.792696875419363	14361	14361	3.0	3.0
GO:0065008	regulation of biological quality	biological_process	19.645264384167533	20.927830034805336	19.645264384167533	20.927830034805336	164	164	19.0	19.0
GO:0065009	regulation of molecular function	biological_process	20.834606839437086	20.892157379276238	20.834606839437086	20.892157379276238	374	374	7.0	7.0
GO:0070011	peptidase activity, acting on L-amino acid peptides	molecular_function	13.287712379549449	NA	13.287712379549449	0.0	2	2	2.0	2.0
GO:0070013	intracellular organelle lumen	cellular_component	17.5731145984117	18.366610365851127	17.5731145984117	18.366610365851127	39	39	10.0	10.0
GO:0070026	nitric oxide binding	molecular_function	12.287712379549449	2.321928094887362	12.287712379549449	2.321928094887362	1	1	NA	NA
GO:0070062	extracellular exosome	cellular_component	17.095067301607052	18.525226385826567	17.095067301607052	18.525226385826567	28	28	NA	NA
GO:0070092	regulation of glucagon secretion	biological_process	12.287712379549449	15.609640474436812	12.287712379549449	15.609640474436812	1	1	1.0	1.0
GO:0070093	negative regulation of glucagon secretion	biological_process	12.287712379549449	15.609640474436812	12.287712379549449	15.609640474436812	1	1	NA	NA
GO:0070098	chemokine-mediated signaling pathway	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	NA	NA
GO:0070161	anchoring junction	cellular_component	14.609640474436812	13.295697199590128	14.609640474436812	13.295697199590128	5	5	1.0	1.0
GO:0070167	regulation of biomineral tissue development	biological_process	13.872674880270605	0.5849625007211562	13.872674880270605	0.5849625007211562	3	3	2.0	2.0
GO:0070169	positive regulation of biomineral tissue development	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	1.0	1.0
GO:0070201	regulation of establishment of protein localization	biological_process	18.28771237954945	19.45670032683657	18.28771237954945	19.45670032683657	64	64	4.0	4.0
GO:0070279	vitamin B6 binding	molecular_function	12.287712379549449	15.609640474436812	12.287712379549449	15.609640474436812	1	1	1.0	1.0
GO:0070293	renal absorption	biological_process	13.287712379549449	15.609784736727907	13.287712379549449	15.609784736727907	2	2	1.0	1.0
GO:0070301	cellular response to hydrogen peroxide	biological_process	12.287712379549449	12.287712379549449	12.287712379549449	12.287712379549449	1	1	NA	NA
GO:0070302	regulation of stress-activated protein kinase signaling cascade	biological_process	16.535639892993036	17.24243913187608	16.535639892993036	17.24243913187608	19	19	3.0	3.0
GO:0070303	negative regulation of stress-activated protein kinase signaling cascade	biological_process	12.287712379549449	2.321928094887362	12.287712379549449	2.321928094887362	1	1	1.0	1.0
GO:0070304	positive regulation of stress-activated protein kinase signaling cascade	biological_process	14.287712379549449	15.609943408588425	14.287712379549449	15.609943408588425	4	4	1.0	1.0
GO:0070325	lipoprotein particle receptor binding	molecular_function	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	1.0	1.0
GO:0070371	ERK1 and ERK2 cascade	biological_process	13.287712379549449	12.289154353723356	13.287712379549449	12.289154353723356	2	2	NA	NA
GO:0070372	regulation of ERK1 and ERK2 cascade	biological_process	14.287712379549449	5.918863237274595	14.287712379549449	5.918863237274595	4	4	2.0	2.0
GO:0070373	negative regulation of ERK1 and ERK2 cascade	biological_process	12.287712379549449	2.321928094887362	12.287712379549449	2.321928094887362	1	1	NA	NA
GO:0070374	positive regulation of ERK1 and ERK2 cascade	biological_process	13.872674880270605	5.794415866350106	13.872674880270605	5.794415866350106	3	3	NA	NA
GO:0070405	ammonium ion binding	molecular_function	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	1.0	1.0
GO:0070423	nucleotide-binding oligomerization domain containing signaling pathway	biological_process	12.287712379549449	15.609640474436812	12.287712379549449	15.609640474436812	1	1	NA	NA
GO:0070469	respirasome	cellular_component	12.287712379549449	2.321928094887362	12.287712379549449	2.321928094887362	1	1	NA	NA
GO:0070482	response to oxygen levels	biological_process	14.287712379549449	15.988152097690541	14.287712379549449	15.988152097690541	4	4	2.0	2.0
GO:0070498	interleukin-1-mediated signaling pathway	biological_process	12.287712379549449	15.609640474436812	12.287712379549449	15.609640474436812	1	1	NA	NA
GO:0070507	regulation of microtubule cytoskeleton organization	biological_process	13.287712379549449	NA	13.287712379549449	0.0	2	2	1.0	1.0
GO:0070527	platelet aggregation	biological_process	12.287712379549449	15.609640474436812	12.287712379549449	15.609640474436812	1	1	NA	NA
GO:0070528	protein kinase C signaling	biological_process	12.287712379549449	5.643856189774724	12.287712379549449	5.643856189774724	1	1	NA	NA
GO:0070538	oleic acid binding	molecular_function	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	NA	NA
GO:0070542	response to fatty acid	biological_process	13.287712379549449	12.287856641840545	13.287712379549449	12.287856641840545	2	2	NA	NA
GO:0070555	response to interleukin-1	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	1.0	1.0
GO:0070585	protein localization to mitochondrion	biological_process	12.287712379549449	5.643856189774724	12.287712379549449	5.643856189774724	1	1	1.0	1.0
GO:0070613	regulation of protein processing	biological_process	13.287712379549449	3.321928094887362	13.287712379549449	3.321928094887362	2	2	2.0	2.0
GO:0070646	protein modification by small protein removal	biological_process	13.287712379549449	15.623995767413883	13.287712379549449	15.623995767413883	2	2	1.0	1.0
GO:0070647	protein modification by small protein conjugation or removal	biological_process	15.988152097690541	16.707655708305772	15.988152097690541	16.707655708305772	13	13	2.0	2.0
GO:0070663	regulation of leukocyte proliferation	biological_process	15.747143998186747	17.933039368285865	15.747143998186747	17.933039368285865	11	11	3.0	3.0
GO:0070664	negative regulation of leukocyte proliferation	biological_process	12.287712379549449	2.321928094887362	12.287712379549449	2.321928094887362	1	1	NA	NA
GO:0070665	positive regulation of leukocyte proliferation	biological_process	13.287712379549449	15.611082448610718	13.287712379549449	15.611082448610718	2	2	1.0	1.0
GO:0070727	cellular macromolecule localization	biological_process	15.609640474436812	16.813167414345482	15.609640474436812	16.813167414345482	10	10	1.0	1.0
GO:0070841	inclusion body assembly	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	1.0	1.0
GO:0070848	response to growth factor	biological_process	15.287712379549449	12.305491792110685	15.287712379549449	12.305491792110685	8	8	4.0	4.0
GO:0070849	response to epidermal growth factor	biological_process	12.287712379549449	2.321928094887362	12.287712379549449	2.321928094887362	1	1	1.0	1.0
GO:0070851	growth factor receptor binding	molecular_function	13.287712379549449	12.302067672526519	13.287712379549449	12.302067672526519	2	2	2.0	2.0
GO:0070873	regulation of glycogen metabolic process	biological_process	13.287712379549449	6.643856189774724	13.287712379549449	6.643856189774724	2	2	2.0	2.0
GO:0070875	positive regulation of glycogen metabolic process	biological_process	12.287712379549449	5.643856189774724	12.287712379549449	5.643856189774724	1	1	1.0	1.0
GO:0070884	regulation of calcineurin-NFAT signaling cascade	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	1.0	1.0
GO:0070886	positive regulation of calcineurin-NFAT signaling cascade	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	NA	NA
GO:0070887	cellular response to chemical stimulus	biological_process	18.35380157000722	18.78159023941296	18.35380157000722	18.78159023941296	67	67	11.0	11.0
GO:0070911	global genome nucleotide-excision repair	biological_process	12.287712379549449	15.609640474436812	12.287712379549449	15.609640474436812	1	1	NA	NA
GO:0070925	organelle assembly	biological_process	13.287712379549449	2.4594316186372973	13.287712379549449	2.4594316186372973	2	2	2.0	2.0
GO:0070936	protein K48-linked ubiquitination	biological_process	13.287712379549449	3.321928094887362	13.287712379549449	3.321928094887362	2	2	NA	NA
GO:0070979	protein K11-linked ubiquitination	biological_process	12.287712379549449	2.321928094887362	12.287712379549449	2.321928094887362	1	1	NA	NA
GO:0070987	error-free translesion synthesis	biological_process	12.287712379549449	15.609640474436812	12.287712379549449	15.609640474436812	1	1	NA	NA
GO:0070997	neuron death	biological_process	12.287712379549449	5.643856189774724	12.287712379549449	5.643856189774724	1	1	1.0	1.0
GO:0071071	regulation of phospholipid biosynthetic process	biological_process	14.287712379549449	6.658211482751795	14.287712379549449	6.658211482751795	4	4	4.0	4.0
GO:0071072	negative regulation of phospholipid biosynthetic process	biological_process	12.287712379549449	5.643856189774724	12.287712379549449	5.643856189774724	1	1	1.0	1.0
GO:0071073	positive regulation of phospholipid biosynthetic process	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	NA	NA
GO:0071214	cellular response to abiotic stimulus	biological_process	12.287712379549449	2.321928094887362	12.287712379549449	2.321928094887362	1	1	1.0	1.0
GO:0071216	cellular response to biotic stimulus	biological_process	13.872674880270605	5.794415866350106	13.872674880270605	5.794415866350106	3	3	1.0	1.0
GO:0071219	cellular response to molecule of bacterial origin	biological_process	13.872674880270605	5.794415866350106	13.872674880270605	5.794415866350106	3	3	1.0	1.0
GO:0071222	cellular response to lipopolysaccharide	biological_process	13.872674880270605	5.794415866350106	13.872674880270605	5.794415866350106	3	3	NA	NA
